game_id,season,label_win,score_differential,posteam_spread,yardline_100,down,ydstogo
2016_01_MIA_SEA,2016,0,-3,10.5,69,4,8
2016_01_MIA_SEA,2016,1,3,-10.5,82,1,10
2016_01_MIA_SEA,2016,1,3,-10.5,76,2,4
2016_01_MIA_SEA,2016,1,3,-10.5,77,3,5
2016_01_MIA_SEA,2016,0,-3,10.5,42,1,10
2016_01_MIA_SEA,2016,0,-3,10.5,36,2,4
2016_01_MIA_SEA,2016,0,-3,10.5,27,1,10
2016_01_MIA_SEA,2016,0,-3,10.5,27,2,10
2016_01_MIA_SEA,2016,0,-3,10.5,23,3,6
2016_01_MIA_SEA,2016,0,-3,10.5,23,4,6
2016_01_MIA_SEA,2016,1,0,-10.5,75,1,10
2016_01_MIA_SEA,2016,1,0,-10.5,75,2,10
2016_01_MIA_SEA,2016,1,0,-10.5,71,3,6
2016_01_MIA_SEA,2016,1,0,-10.5,61,1,10
2016_01_MIA_SEA,2016,1,0,-10.5,58,2,7
2016_01_MIA_SEA,2016,1,0,-10.5,68,2,17
2016_01_MIA_SEA,2016,1,0,-10.5,59,3,8
2016_01_MIA_SEA,2016,1,0,-10.5,59,4,8
2016_01_MIA_SEA,2016,0,0,10.5,73,1,10
2016_01_MIA_SEA,2016,0,0,10.5,62,1,10
2016_01_MIA_SEA,2016,0,0,10.5,57,2,5
2016_01_MIA_SEA,2016,0,0,10.5,57,3,5
2016_01_MIA_SEA,2016,0,0,10.5,57,4,5
2016_01_MIA_SEA,2016,1,0,-10.5,80,1,10
2016_01_MIA_SEA,2016,1,0,-10.5,82,1,12
2016_01_MIA_SEA,2016,1,0,-10.5,82,2,12
2016_01_MIA_SEA,2016,1,0,-10.5,82,3,12
2016_01_MIA_SEA,2016,1,0,-10.5,82,4,12
2016_01_MIA_SEA,2016,0,0,10.5,62,1,10
2016_01_MIA_SEA,2016,0,0,10.5,62,2,10
2016_01_MIA_SEA,2016,0,0,10.5,62,3,10
2016_01_MIA_SEA,2016,0,0,10.5,67,3,15
2016_01_MIA_SEA,2016,0,0,10.5,61,4,9
2016_01_MIA_SEA,2016,1,0,-10.5,92,1,10
2016_01_MIA_SEA,2016,1,0,-10.5,88,2,6
2016_01_MIA_SEA,2016,1,0,-10.5,94,2,12
2016_01_MIA_SEA,2016,1,0,-10.5,83,3,1
2016_01_MIA_SEA,2016,1,0,-10.5,77,1,10
2016_01_MIA_SEA,2016,1,0,-10.5,77,2,10
2016_01_MIA_SEA,2016,1,0,-10.5,62,1,10
2016_01_MIA_SEA,2016,1,0,-10.5,44,1,10
2016_01_MIA_SEA,2016,1,0,-10.5,39,2,5
2016_01_MIA_SEA,2016,1,0,-10.5,20,1,10
2016_01_MIA_SEA,2016,1,0,-10.5,20,2,10
2016_01_MIA_SEA,2016,0,-3,10.5,59,1,10
2016_01_MIA_SEA,2016,0,-3,10.5,56,2,7
2016_01_MIA_SEA,2016,0,-3,10.5,65,3,16
2016_01_MIA_SEA,2016,0,-3,10.5,59,4,10
2016_01_MIA_SEA,2016,1,3,-10.5,81,1,10
2016_01_MIA_SEA,2016,1,3,-10.5,74,2,3
2016_01_MIA_SEA,2016,1,3,-10.5,72,3,1
2016_01_MIA_SEA,2016,1,3,-10.5,70,1,10
2016_01_MIA_SEA,2016,1,3,-10.5,83,2,23
2016_01_MIA_SEA,2016,1,3,-10.5,82,3,22
2016_01_MIA_SEA,2016,1,3,-10.5,82,4,22
2016_01_MIA_SEA,2016,0,-3,10.5,74,1,10
2016_01_MIA_SEA,2016,0,-3,10.5,73,2,9
2016_01_MIA_SEA,2016,0,-3,10.5,72,3,8
2016_01_MIA_SEA,2016,0,-3,10.5,72,4,8
2016_01_MIA_SEA,2016,1,3,-10.5,51,1,10
2016_01_MIA_SEA,2016,1,3,-10.5,40,1,10
2016_01_MIA_SEA,2016,1,3,-10.5,35,2,5
2016_01_MIA_SEA,2016,1,3,-10.5,31,3,1
2016_01_MIA_SEA,2016,1,3,-10.5,31,4,1
2016_01_MIA_SEA,2016,0,-3,10.5,69,1,10
2016_01_MIA_SEA,2016,0,-3,10.5,52,1,10
2016_01_MIA_SEA,2016,0,-3,10.5,52,2,10
2016_01_MIA_SEA,2016,0,-3,10.5,49,3,7
2016_01_MIA_SEA,2016,0,-3,10.5,49,4,7
2016_01_MIA_SEA,2016,1,3,-10.5,89,1,10
2016_01_MIA_SEA,2016,1,3,-10.5,87,2,8
2016_01_MIA_SEA,2016,1,3,-10.5,76,1,10
2016_01_MIA_SEA,2016,1,3,-10.5,75,2,9
2016_01_MIA_SEA,2016,1,3,-10.5,72,3,6
2016_01_MIA_SEA,2016,1,3,-10.5,57,1,10
2016_01_MIA_SEA,2016,1,3,-10.5,51,2,4
2016_01_MIA_SEA,2016,1,3,-10.5,56,2,9
2016_01_MIA_SEA,2016,0,-3,10.5,36,1,10
2016_01_MIA_SEA,2016,0,-3,10.5,36,2,10
2016_01_MIA_SEA,2016,0,-3,10.5,36,3,10
2016_01_MIA_SEA,2016,0,-3,10.5,22,1,10
2016_01_MIA_SEA,2016,0,-3,10.5,17,2,5
2016_01_MIA_SEA,2016,0,-3,10.5,17,3,5
2016_01_MIA_SEA,2016,0,-3,10.5,5,1,5
2016_01_MIA_SEA,2016,0,-3,10.5,5,2,5
2016_01_MIA_SEA,2016,0,-3,10.5,7,3,7
2016_01_MIA_SEA,2016,0,-3,10.5,9,4,9
2016_01_MIA_SEA,2016,1,3,-10.5,80,1,10
2016_01_MIA_SEA,2016,1,3,-10.5,74,2,4
2016_01_MIA_SEA,2016,1,3,-10.5,69,1,10
2016_01_MIA_SEA,2016,1,3,-10.5,45,1,10
2016_01_MIA_SEA,2016,1,3,-10.5,37,2,2
2016_01_MIA_SEA,2016,1,3,-10.5,41,3,6
2016_01_MIA_SEA,2016,1,3,-10.5,41,4,6
2016_01_MIA_SEA,2016,0,-3,10.5,86,1,10
2016_01_MIA_SEA,2016,0,-3,10.5,70,1,10
2016_01_MIA_SEA,2016,0,-3,10.5,68,2,8
2016_01_MIA_SEA,2016,0,-3,10.5,59,1,10
2016_01_MIA_SEA,2016,0,-3,10.5,31,1,10
2016_01_MIA_SEA,2016,0,-3,10.5,2,1,2
2016_01_MIA_SEA,2016,0,-3,10.5,2,2,2
2016_01_MIA_SEA,2016,1,-4,-10.5,75,1,10
2016_01_MIA_SEA,2016,1,-4,-10.5,75,2,10
2016_01_MIA_SEA,2016,1,-4,-10.5,67,3,2
2016_01_MIA_SEA,2016,1,-4,-10.5,66,4,1
2016_01_MIA_SEA,2016,1,-4,-10.5,59,1,10
2016_01_MIA_SEA,2016,1,-4,-10.5,53,2,4
2016_01_MIA_SEA,2016,1,-4,-10.5,53,3,4
2016_01_MIA_SEA,2016,1,-4,-10.5,53,4,4
2016_01_MIA_SEA,2016,1,-4,-10.5,31,1,10
2016_01_MIA_SEA,2016,1,-4,-10.5,27,2,6
2016_01_MIA_SEA,2016,1,-4,-10.5,16,1,10
2016_01_MIA_SEA,2016,1,-4,-10.5,11,2,5
2016_01_MIA_SEA,2016,1,-4,-10.5,2,1,2
2016_01_MIA_SEA,2016,1,-4,-10.5,2,2,2
2016_01_MIA_SEA,2016,0,-2,10.5,82,1,10
2016_01_MIA_SEA,2016,0,-2,10.5,82,2,10
2016_01_MIA_SEA,2016,0,-2,10.5,91,3,19
2016_01_MIN_TEN,2016,0,0,2.5,71,1,10
2016_01_MIN_TEN,2016,0,0,2.5,65,2,4
2016_01_MIN_TEN,2016,0,0,2.5,62,3,1
2016_01_MIN_TEN,2016,0,0,2.5,59,1,10
2016_01_MIN_TEN,2016,0,0,2.5,59,2,10
2016_01_MIN_TEN,2016,0,0,2.5,47,1,10
2016_01_MIN_TEN,2016,0,0,2.5,35,1,10
2016_01_MIN_TEN,2016,0,0,2.5,35,2,10
2016_01_MIN_TEN,2016,0,0,2.5,36,3,11
2016_01_MIN_TEN,2016,0,0,2.5,36,4,11
2016_01_MIN_TEN,2016,1,0,-2.5,80,1,10
2016_01_MIN_TEN,2016,1,0,-2.5,79,2,9
2016_01_MIN_TEN,2016,1,0,-2.5,74,3,4
2016_01_MIN_TEN,2016,1,0,-2.5,74,4,4
2016_01_MIN_TEN,2016,0,0,2.5,63,1,10
2016_01_MIN_TEN,2016,0,0,2.5,59,2,6
2016_01_MIN_TEN,2016,0,0,2.5,30,1,10
2016_01_MIN_TEN,2016,0,0,2.5,25,2,5
2016_01_MIN_TEN,2016,0,0,2.5,14,1,10
2016_01_MIN_TEN,2016,0,0,2.5,8,2,4
2016_01_MIN_TEN,2016,0,0,2.5,10,3,6
2016_01_MIN_TEN,2016,0,0,2.5,10,4,6
2016_01_MIN_TEN,2016,1,-3,-2.5,75,1,10
2016_01_MIN_TEN,2016,1,-3,-2.5,67,2,2
2016_01_MIN_TEN,2016,1,-3,-2.5,65,1,10
2016_01_MIN_TEN,2016,1,-3,-2.5,53,1,10
2016_01_MIN_TEN,2016,1,-3,-2.5,46,2,3
2016_01_MIN_TEN,2016,1,-3,-2.5,45,3,2
2016_01_MIN_TEN,2016,1,-3,-2.5,35,1,10
2016_01_MIN_TEN,2016,1,-3,-2.5,35,2,10
2016_01_MIN_TEN,2016,1,-3,-2.5,22,1,10
2016_01_MIN_TEN,2016,1,-3,-2.5,22,2,10
2016_01_MIN_TEN,2016,1,-3,-2.5,13,3,1
2016_01_MIN_TEN,2016,1,-3,-2.5,11,1,10
2016_01_MIN_TEN,2016,1,-3,-2.5,13,2,12
2016_01_MIN_TEN,2016,1,-3,-2.5,15,3,14
2016_01_MIN_TEN,2016,1,-3,-2.5,25,3,24
2016_01_MIN_TEN,2016,1,-3,-2.5,19,4,18
2016_01_MIN_TEN,2016,0,3,2.5,73,1,10
2016_01_MIN_TEN,2016,0,3,2.5,71,2,8
2016_01_MIN_TEN,2016,0,3,2.5,65,3,2
2016_01_MIN_TEN,2016,0,3,2.5,53,1,10
2016_01_MIN_TEN,2016,0,3,2.5,48,2,5
2016_01_MIN_TEN,2016,0,3,2.5,53,2,10
2016_01_MIN_TEN,2016,0,3,2.5,44,3,1
2016_01_MIN_TEN,2016,0,3,2.5,45,4,2
2016_01_MIN_TEN,2016,1,-3,-2.5,90,1,10
2016_01_MIN_TEN,2016,1,-3,-2.5,88,2,8
2016_01_MIN_TEN,2016,1,-3,-2.5,72,1,10
2016_01_MIN_TEN,2016,1,-3,-2.5,72,2,10
2016_01_MIN_TEN,2016,1,-3,-2.5,86,2,24
2016_01_MIN_TEN,2016,1,-3,-2.5,84,3,22
2016_01_MIN_TEN,2016,1,-3,-2.5,63,4,1
2016_01_MIN_TEN,2016,0,3,2.5,73,1,10
2016_01_MIN_TEN,2016,0,3,2.5,67,2,4
2016_01_MIN_TEN,2016,0,3,2.5,55,1,10
2016_01_MIN_TEN,2016,0,3,2.5,50,2,5
2016_01_MIN_TEN,2016,0,3,2.5,46,3,1
2016_01_MIN_TEN,2016,0,3,2.5,30,1,10
2016_01_MIN_TEN,2016,0,3,2.5,28,2,8
2016_01_MIN_TEN,2016,0,3,2.5,28,3,8
2016_01_MIN_TEN,2016,0,3,2.5,20,1,10
2016_01_MIN_TEN,2016,0,3,2.5,20,2,10
2016_01_MIN_TEN,2016,0,3,2.5,20,3,10
2016_01_MIN_TEN,2016,0,3,2.5,6,1,6
2016_01_MIN_TEN,2016,0,3,2.5,6,2,6
2016_01_MIN_TEN,2016,1,-10,-2.5,75,1,10
2016_01_MIN_TEN,2016,1,-10,-2.5,75,2,10
2016_01_MIN_TEN,2016,1,-10,-2.5,75,3,10
2016_01_MIN_TEN,2016,1,-10,-2.5,62,1,10
2016_01_MIN_TEN,2016,1,-10,-2.5,62,2,10
2016_01_MIN_TEN,2016,1,-10,-2.5,41,1,10
2016_01_MIN_TEN,2016,1,-10,-2.5,41,2,10
2016_01_MIN_TEN,2016,1,-10,-2.5,38,3,7
2016_01_MIN_TEN,2016,1,-10,-2.5,34,1,10
2016_01_MIN_TEN,2016,1,-10,-2.5,34,2,10
2016_01_MIN_TEN,2016,1,-10,-2.5,32,3,8
2016_01_MIN_TEN,2016,1,-10,-2.5,32,4,8
2016_01_MIN_TEN,2016,0,7,2.5,80,1,10
2016_01_MIN_TEN,2016,0,7,2.5,74,2,4
2016_01_MIN_TEN,2016,0,7,2.5,71,3,1
2016_01_MIN_TEN,2016,0,7,2.5,71,4,1
2016_01_MIN_TEN,2016,1,-7,-2.5,73,1,10
2016_01_MIN_TEN,2016,1,-7,-2.5,75,2,12
2016_01_MIN_TEN,2016,1,-7,-2.5,60,1,10
2016_01_MIN_TEN,2016,1,-7,-2.5,58,2,8
2016_01_MIN_TEN,2016,1,-7,-2.5,44,1,10
2016_01_MIN_TEN,2016,1,-7,-2.5,34,1,10
2016_01_MIN_TEN,2016,1,-7,-2.5,31,2,7
2016_01_MIN_TEN,2016,1,-7,-2.5,23,1,10
2016_01_MIN_TEN,2016,1,-7,-2.5,23,2,10
2016_01_MIN_TEN,2016,1,-7,-2.5,24,3,11
2016_01_MIN_TEN,2016,1,-7,-2.5,15,4,2
2016_01_MIN_TEN,2016,0,4,2.5,66,1,10
2016_01_MIN_TEN,2016,0,4,2.5,75,2,19
2016_01_MIN_TEN,2016,0,4,2.5,58,3,2
2016_01_MIN_TEN,2016,0,4,2.5,42,1,10
2016_01_MIN_TEN,2016,0,4,2.5,46,2,14
2016_01_MIN_TEN,2016,0,4,2.5,36,3,4
2016_01_MIN_TEN,2016,0,4,2.5,31,1,10
2016_01_MIN_TEN,2016,0,4,2.5,24,2,3
2016_01_MIN_TEN,2016,0,-2,2.5,75,1,10
2016_01_MIN_TEN,2016,0,-2,2.5,80,1,15
2016_01_MIN_TEN,2016,0,-2,2.5,76,2,11
2016_01_MIN_TEN,2016,0,-2,2.5,76,3,11
2016_01_MIN_TEN,2016,0,-2,2.5,76,4,11
2016_01_MIN_TEN,2016,1,2,-2.5,69,1,10
2016_01_MIN_TEN,2016,1,2,-2.5,69,2,10
2016_01_MIN_TEN,2016,1,2,-2.5,74,3,15
2016_01_MIN_TEN,2016,1,2,-2.5,58,1,10
2016_01_MIN_TEN,2016,1,2,-2.5,55,2,7
2016_01_MIN_TEN,2016,1,2,-2.5,49,3,1
2016_01_MIN_TEN,2016,1,2,-2.5,31,1,10
2016_01_MIN_TEN,2016,1,2,-2.5,27,2,6
2016_01_MIN_TEN,2016,1,2,-2.5,27,3,6
2016_01_MIN_TEN,2016,1,2,-2.5,27,4,6
2016_01_MIN_TEN,2016,0,-5,2.5,75,1,10
2016_01_MIN_TEN,2016,0,-12,2.5,75,1,10
2016_01_MIN_TEN,2016,0,-12,2.5,60,1,10
2016_01_MIN_TEN,2016,0,-12,2.5,58,2,8
2016_01_MIN_TEN,2016,1,12,-2.5,46,1,10
2016_01_MIN_TEN,2016,1,12,-2.5,45,2,9
2016_01_MIN_TEN,2016,1,12,-2.5,41,3,5
2016_01_MIN_TEN,2016,1,12,-2.5,41,4,5
2016_01_MIN_TEN,2016,0,-12,2.5,85,1,10
2016_01_MIN_TEN,2016,0,-12,2.5,85,2,10
2016_01_MIN_TEN,2016,0,-12,2.5,95,3,20
2016_01_MIN_TEN,2016,0,-12,2.5,95,4,20
2016_01_MIN_TEN,2016,1,12,-2.5,57,1,10
2016_01_MIN_TEN,2016,1,12,-2.5,55,2,8
2016_01_MIN_TEN,2016,1,12,-2.5,49,3,2
2016_01_MIN_TEN,2016,1,12,-2.5,16,1,10
2016_01_MIN_TEN,2016,1,12,-2.5,10,2,4
2016_01_MIN_TEN,2016,1,12,-2.5,11,3,5
2016_01_MIN_TEN,2016,1,12,-2.5,12,4,6
2016_01_MIN_TEN,2016,0,-15,2.5,74,1,10
2016_01_MIN_TEN,2016,0,-15,2.5,64,1,10
2016_01_MIN_TEN,2016,0,-15,2.5,64,2,10
2016_01_MIN_TEN,2016,0,-15,2.5,64,3,10
2016_01_MIN_TEN,2016,0,-15,2.5,38,1,10
2016_01_MIN_TEN,2016,0,-15,2.5,31,2,3
2016_01_MIN_TEN,2016,0,-15,2.5,16,1,10
2016_01_MIN_TEN,2016,0,-15,2.5,7,2,1
2016_01_MIN_TEN,2016,0,-15,2.5,4,1,4
2016_01_MIN_TEN,2016,0,-15,2.5,4,2,4
2016_01_NE_ARI,2016,0,0,-9,75,1,10
2016_01_NE_ARI,2016,0,0,-9,73,2,8
2016_01_NE_ARI,2016,0,0,-9,60,1,10
2016_01_NE_ARI,2016,0,0,-9,60,2,10
2016_01_NE_ARI,2016,0,0,-9,62,3,12
2016_01_NE_ARI,2016,0,0,-9,51,4,1
2016_01_NE_ARI,2016,0,0,-9,56,4,6
2016_01_NE_ARI,2016,1,0,9,74,1,10
2016_01_NE_ARI,2016,1,0,9,74,2,10
2016_01_NE_ARI,2016,1,0,9,74,3,10
2016_01_NE_ARI,2016,1,0,9,63,1,10
2016_01_NE_ARI,2016,1,0,9,72,1,19
2016_01_NE_ARI,2016,1,0,9,53,1,10
2016_01_NE_ARI,2016,1,0,9,51,2,8
2016_01_NE_ARI,2016,1,0,9,43,1,10
2016_01_NE_ARI,2016,1,0,9,37,2,4
2016_01_NE_ARI,2016,0,-7,-9,89,1,10
2016_01_NE_ARI,2016,0,-7,-9,50,1,10
2016_01_NE_ARI,2016,0,-7,-9,47,2,7
2016_01_NE_ARI,2016,0,-7,-9,47,3,7
2016_01_NE_ARI,2016,0,-7,-9,47,4,7
2016_01_NE_ARI,2016,1,7,9,92,1,10
2016_01_NE_ARI,2016,1,7,9,71,1,10
2016_01_NE_ARI,2016,1,7,9,70,2,9
2016_01_NE_ARI,2016,1,7,9,70,3,9
2016_01_NE_ARI,2016,1,7,9,65,3,4
2016_01_NE_ARI,2016,1,7,9,61,1,10
2016_01_NE_ARI,2016,1,7,9,48,1,10
2016_01_NE_ARI,2016,1,7,9,45,2,7
2016_01_NE_ARI,2016,1,7,9,43,3,5
2016_01_NE_ARI,2016,1,7,9,36,1,10
2016_01_NE_ARI,2016,1,7,9,36,2,10
2016_01_NE_ARI,2016,1,7,9,29,3,3
2016_01_NE_ARI,2016,1,7,9,29,4,3
2016_01_NE_ARI,2016,0,-10,-9,81,1,10
2016_01_NE_ARI,2016,0,-10,-9,55,1,10
2016_01_NE_ARI,2016,0,-10,-9,58,2,13
2016_01_NE_ARI,2016,0,-10,-9,50,3,5
2016_01_NE_ARI,2016,0,-10,-9,39,1,10
2016_01_NE_ARI,2016,0,-10,-9,38,2,9
2016_01_NE_ARI,2016,0,-10,-9,31,3,2
2016_01_NE_ARI,2016,0,-10,-9,39,4,10
2016_01_NE_ARI,2016,1,10,9,84,1,10
2016_01_NE_ARI,2016,1,10,9,89,1,15
2016_01_NE_ARI,2016,1,10,9,79,2,5
2016_01_NE_ARI,2016,1,10,9,79,3,5
2016_01_NE_ARI,2016,1,10,9,60,1,10
2016_01_NE_ARI,2016,1,10,9,60,2,10
2016_01_NE_ARI,2016,1,10,9,59,3,9
2016_01_NE_ARI,2016,0,-10,-9,54,1,10
2016_01_NE_ARI,2016,0,-10,-9,48,2,4
2016_01_NE_ARI,2016,0,-10,-9,37,1,10
2016_01_NE_ARI,2016,0,-10,-9,29,2,2
2016_01_NE_ARI,2016,0,-10,-9,26,1,10
2016_01_NE_ARI,2016,0,-10,-9,23,2,7
2016_01_NE_ARI,2016,0,-10,-9,17,3,1
2016_01_NE_ARI,2016,0,-10,-9,15,1,10
2016_01_NE_ARI,2016,0,-10,-9,6,2,1
2016_01_NE_ARI,2016,0,-10,-9,6,3,1
2016_01_NE_ARI,2016,0,-10,-9,3,1,3
2016_01_NE_ARI,2016,1,3,9,74,1,10
2016_01_NE_ARI,2016,1,3,9,70,2,6
2016_01_NE_ARI,2016,1,3,9,72,3,8
2016_01_NE_ARI,2016,1,3,9,74,4,10
2016_01_NE_ARI,2016,0,-3,-9,62,1,10
2016_01_NE_ARI,2016,0,-3,-9,62,2,10
2016_01_NE_ARI,2016,0,-3,-9,62,3,10
2016_01_NE_ARI,2016,0,-3,-9,62,4,10
2016_01_NE_ARI,2016,1,3,9,69,1,10
2016_01_NE_ARI,2016,1,3,9,68,2,9
2016_01_NE_ARI,2016,1,3,9,75,2,16
2016_01_NE_ARI,2016,1,3,9,85,2,26
2016_01_NE_ARI,2016,1,3,9,81,3,22
2016_01_NE_ARI,2016,1,3,9,77,4,18
2016_01_NE_ARI,2016,0,-3,-9,68,1,10
2016_01_NE_ARI,2016,1,3,9,75,1,10
2016_01_NE_ARI,2016,1,3,9,72,2,7
